Actual_Profit,Target_Profit,Actual_Revenue,Target_Revenue,Actual_Cost,Target_Cost,Stock Wastage,Total Stock,Area_Code,Trans_Date,MenuID
82,80,230,190,96,80,29,-1555,580,01/09/2018,4
13,30,50,40,20,10,5,482,580,01/09/2018,5
87,80,249,210,99,80,32,798,580,01/09/2018,6
42,70,132,160,58,70,19,548,325,01/09/2018,3
197,280,546,680,251,310,77,1268,214,01/09/2018,2
27,40,125,120,53,50,17,410,830,01/09/2018,8
28,30,107,100,43,40,13,424,830,01/09/2018,9
39,40,150,120,60,50,19,-718,830,01/09/2018,4
134,120,302,250,123,100,34,928,713,01/09/2018,5
85,90,199,170,81,60,22,588,979,01/09/2018,6
33,70,136,170,62,70,19,1059,801,01/09/2018,1
22,50,113,140,48,60,15,380,435,01/09/2018,2
34,40,120,100,49,40,15,315,435,01/09/2018,8
34,50,139,120,55,40,18,453,435,01/09/2018,9
-45,-20,115,100,104,80,32,1574,801,01/09/2018,10
-7,10,106,70,44,20,40,325,435,01/09/2018,11
12,20,91,60,39,20,12,248,801,01/09/2018,12
-13,0,54,30,24,10,9,212,435,01/09/2018,13
24,50,150,180,67,80,25,599,801,01/09/2018,3
27,30,79,70,32,30,8,837,435,01/09/2018,4
56,60,159,150,69,60,22,572,435,01/09/2018,5
40,40,108,100,44,40,12,886,435,01/09/2018,6
-74,-70,109,130,122,150,39,2378,714,01/09/2018,1
313,450,790,980,316,390,110,2580,626,01/09/2018,2
105,110,245,210,100,80,28,981,626,01/09/2018,8
196,200,546,480,251,210,77,1268,209,01/09/2018,9
43,50,132,110,58,40,19,548,951,01/09/2018,10
134,100,302,200,123,80,34,928,310,01/09/2018,11
84,70,199,130,81,50,22,588,714,01/09/2018,12
39,40,150,100,60,30,19,656,760,01/09/2018,13
-120,-120,138,170,162,200,53,3421,909,01/09/2018,3
156,160,498,470,249,230,69,1775,949,01/09/2018,4
26,30,290,270,121,110,110,910,951,01/09/2018,5
220,220,589,560,253,240,83,1686,213,01/09/2018,6
2,20,91,110,40,50,15,244,702,01/09/2018,2
26,40,290,250,121,100,110,910,702,01/09/2018,8
129,140,387,340,162,130,53,1148,702,01/09/2018,9
115,120,298,260,122,100,39,801,775,01/09/2018,10
221,170,589,400,253,160,83,1686,702,01/09/2018,11
156,110,498,330,249,160,69,1775,702,01/09/2018,12
-430,-280,19,0,302,190,114,6413,775,01/09/2018,13
7,30,72,90,33,40,10,1003,702,01/09/2018,3
32,30,43,40,0,0,0,473,702,01/09/2018,4
12,20,48,40,19,10,5,848,775,01/09/2018,5
17,20,58,50,23,20,6,803,702,01/09/2018,6
-3,30,126,150,52,60,47,509,541,01/09/2018,1
17,30,61,50,25,20,7,823,541,01/09/2018,8
47,50,140,120,61,50,20,579,971,01/09/2018,9
13,20,50,30,20,10,5,482,541,01/09/2018,11
87,60,249,160,99,60,32,798,541,01/09/2018,12
81,60,230,150,96,60,29,666,541,01/09/2018,13
18,50,137,170,57,70,18,469,541,01/09/2018,2
28,50,107,130,43,50,13,424,971,01/09/2018,3
6,10,102,90,45,40,17,409,503,01/09/2018,4
28,40,125,120,53,50,17,410,541,01/09/2018,5
87,90,310,290,155,140,43,1280,541,01/09/2018,6
91,100,258,220,103,80,33,1130,253,01/09/2018,8
47,50,119,100,48,40,13,834,360,01/09/2018,9
54,40,151,100,57,30,17,349,425,01/09/2018,11
31,30,113,70,46,30,14,454,360,01/09/2018,12
2,10,149,100,62,40,56,612,425,01/09/2018,13
56,80,167,200,68,80,21,445,360,01/09/2018,2
16,60,223,270,93,110,84,692,360,01/09/2018,3
21,30,76,70,33,30,10,577,206,01/09/2018,4
23,30,149,140,67,60,25,391,253,01/09/2018,5
53,70,182,170,83,70,25,1063,206,01/09/2018,6
74,80,205,140,90,50,29,572,720,01/10/2018,13
92,110,322,260,161,120,45,1267,719,01/10/2018,8
-5,30,122,90,51,30,46,503,303,01/10/2018,9
26,50,123,90,52,30,17,405,970,01/10/2018,10
13,30,120,80,54,30,20,404,303,01/10/2018,11
27,40,118,80,54,30,16,1037,303,01/10/2018,12
56,130,182,260,72,100,23,650,303,01/10/2018,6
79,170,187,280,76,100,21,580,303,01/10/2018,5
116,150,265,260,108,100,30,971,719,01/10/2018,3
133,160,302,300,123,120,34,915,970,01/10/2018,1
27,50,90,80,39,30,12,541,719,01/10/2018,2
133,140,302,240,123,90,34,915,708,01/10/2018,8
27,40,90,60,39,20,12,541,630,01/10/2018,9
116,120,265,210,108,80,30,971,815,01/10/2018,10
78,80,187,130,76,50,21,580,217,01/10/2018,11
55,50,182,130,72,50,23,650,847,01/10/2018,12
149,300,478,710,239,340,66,1755,312,01/10/2018,6
224,420,598,890,257,370,84,1662,815,01/10/2018,5
115,160,298,300,122,110,39,789,815,01/10/2018,3
120,160,367,370,154,150,50,1132,815,01/10/2018,2
224,210,598,480,257,200,84,1662,712,01/10/2018,8
114,130,298,240,122,90,39,789,641,01/10/2018,9
149,110,478,340,239,170,66,1755,563,01/10/2018,11
183,130,567,400,255,170,96,1756,563,01/10/2018,12
18,50,58,70,23,20,6,800,319,01/10/2018,5
31,60,43,60,0,0,0,430,712,01/10/2018,6
-2,10,23,10,10,0,3,598,641,01/10/2018,3
15,30,52,40,21,10,5,846,563,01/10/2018,1
7,30,68,60,31,20,9,1000,515,01/10/2018,2
-3,10,77,40,34,10,12,240,314,01/10/2018,13
-6,30,109,80,45,20,41,320,573,01/10/2018,8
-26,10,109,80,86,60,26,1698,573,01/10/2018,9
13,30,92,60,39,20,12,244,636,01/10/2018,11
-11,0,56,30,25,10,9,209,417,01/10/2018,12
36,90,99,140,40,50,11,881,314,01/10/2018,5
28,80,79,110,32,30,8,833,660,01/10/2018,6
35,70,142,130,65,50,20,1053,660,01/10/2018,3
35,70,177,170,79,70,30,593,816,01/10/2018,2
65,60,205,140,82,50,27,788,234,01/10/2018,11
76,80,218,150,91,50,28,656,614,01/10/2018,12
16,30,53,30,21,0,5,480,937,01/10/2018,8
20,30,66,40,27,10,7,859,513,01/10/2018,9
92,190,322,470,161,230,45,1267,567,01/10/2018,5
12,70,120,170,54,70,20,404,614,01/10/2018,6
26,60,123,110,52,40,17,405,440,01/10/2018,1
28,60,107,100,43,30,13,419,937,01/10/2018,2
-5,30,122,110,51,40,46,503,216,01/10/2018,3
30,40,113,70,46,20,14,449,262,01/10/2018,11
0,0,144,90,60,40,54,606,715,01/10/2018,12
57,80,159,120,60,40,18,329,414,01/10/2018,8
45,60,118,90,48,30,13,851,262,01/10/2018,9
48,120,174,250,80,110,24,1055,608,01/10/2018,5
10,50,51,70,22,20,7,573,715,01/10/2018,6
15,50,126,120,56,40,21,385,715,01/10/2018,1
18,60,230,230,96,90,87,683,715,01/10/2018,2
61,100,202,200,86,80,28,547,715,01/10/2018,3
36,50,99,100,40,40,11,881,860,01/10/2018,11
18,40,60,60,24,20,6,806,959,01/10/2018,13
34,30,177,90,79,40,30,593,959,01/10/2018,9
35,50,142,80,65,30,20,1053,860,01/10/2018,10
1,40,144,130,60,40,54,606,203,01/10/2018,5
21,50,111,90,47,30,15,375,860,01/10/2018,6
115,130,313,260,125,100,41,1119,860,01/10/2018,2
35,50,94,100,38,40,10,871,850,01/10/2018,11
46,60,118,120,48,50,13,851,863,01/10/2018,13
10,20,51,20,22,0,7,573,386,01/10/2018,8
16,20,126,60,56,30,21,385,850,01/10/2018,9
48,40,174,90,80,40,24,1055,305,01/10/2018,10
18,50,230,210,96,80,87,683,239,01/10/2018,5
60,90,202,180,86,70,28,547,239,01/10/2018,6
76,90,218,180,91,70,28,656,561,01/10/2018,3
64,90,205,170,82,60,27,788,407,01/10/2018,2
20,50,66,70,27,20,7,859,508,01/10/2018,11
15,30,53,50,21,20,5,480,413,01/10/2018,13
13,20,120,60,54,30,20,404,781,01/10/2018,9
-11,30,116,100,51,30,46,542,774,01/10/2018,5
92,120,322,300,161,140,45,1267,781,01/10/2018,7
348,330,474,400,72,50,23,-3004,857,01/10/2018,2
14,30,52,50,21,20,5,846,603,01/10/2018,11
32,40,43,40,0,0,0,430,603,01/10/2018,13
-3,20,77,40,34,10,12,240,603,01/10/2018,9
-7,30,109,90,45,30,41,320,603,01/10/2018,5
-12,10,56,40,25,10,9,209,603,01/10/2018,7
24,50,114,90,45,30,14,447,603,01/10/2018,2
33,60,120,90,49,30,15,310,603,01/10/2018,1
115,140,265,280,108,110,30,971,516,01/10/2018,11
134,160,302,320,123,130,34,915,716,01/10/2018,12
78,100,187,200,76,80,21,580,518,01/10/2018,13
129,70,513,290,255,140,96,1622,845,01/10/2018,9
-170,-100,164,80,239,130,74,4360,315,01/10/2018,10
-202,-170,69,50,125,110,113,3142,845,01/10/2018,5
435,450,765,720,239,210,66,1197,718,01/10/2018,7
247,230,650,540,260,210,91,2548,315,01/10/2018,2
47,80,119,160,48,70,13,829,225,01/10/2018,2
45,80,118,160,48,70,13,851,225,01/10/2018,3
87,110,236,210,103,80,33,564,225,01/10/2018,8
34,60,177,150,79,60,30,593,504,01/10/2018,9
1,10,144,90,60,30,54,-762,318,01/10/2018,4
58,70,159,100,60,30,18,329,985,01/10/2018,5
30,40,113,60,46,20,14,449,318,01/10/2018,6
23,80,114,160,45,50,14,447,505,01/10/2018,2
-26,10,109,150,86,110,26,1698,505,01/10/2018,3
14,30,52,40,21,10,5,846,505,01/10/2018,8
6,30,68,50,31,10,9,1000,505,01/10/2018,9
-12,10,56,30,25,10,9,-466,505,01/10/2018,4
-6,10,109,60,45,20,41,320,505,01/10/2018,5
14,20,92,50,39,20,12,244,505,01/10/2018,6
74,140,205,290,90,130,29,572,918,01/10/2018,2
21,60,66,90,27,30,7,859,918,01/10/2018,3
16,50,126,110,56,40,21,385,405,01/10/2018,8
17,40,230,200,96,80,87,683,405,01/10/2018,9
76,70,218,130,91,50,28,-1785,405,01/10/2018,4
15,30,53,30,21,0,5,480,405,01/10/2018,5
65,60,205,130,82,50,27,788,405,01/10/2018,6
185,340,520,770,239,350,74,1246,936,01/10/2018,2
26,80,90,130,39,40,12,541,214,01/10/2018,3
26,70,123,110,52,30,17,405,713,01/10/2018,8
28,50,107,90,43,30,13,419,409,01/10/2018,9
55,50,182,110,72,40,23,-868,832,01/10/2018,4
133,100,302,190,123,70,34,915,210,01/10/2018,5
78,80,187,120,76,40,21,580,915,01/10/2018,6
33,60,120,90,49,30,15,310,801,01/10/2018,8
23,60,114,90,45,20,14,447,435,01/10/2018,9
-27,0,109,80,86,60,26,1698,435,01/10/2018,10
-6,20,109,50,45,10,41,320,801,01/10/2018,11
14,20,92,40,39,10,12,244,435,01/10/2018,12
-12,10,56,20,25,0,9,209,435,01/10/2018,13
36,90,142,200,65,90,20,1053,435,01/10/2018,1
22,80,111,150,47,50,15,375,435,01/10/2018,2
34,120,177,260,79,100,30,593,435,01/10/2018,3
28,40,79,60,32,20,8,833,801,01/10/2018,4
87,110,236,210,103,80,33,564,801,01/10/2018,5
37,60,99,80,40,20,11,881,435,01/10/2018,6
115,120,265,210,108,80,30,971,661,01/10/2018,8
186,170,520,410,239,190,74,1246,562,01/10/2018,9
26,40,90,60,39,20,12,541,209,01/10/2018,10
134,80,302,140,123,50,34,915,562,01/10/2018,11
79,50,187,80,76,30,21,580,209,01/10/2018,12
56,50,182,80,72,20,23,650,562,01/10/2018,13
-74,-60,109,150,122,170,39,2555,818,01/10/2018,1
247,470,650,960,260,380,91,2548,626,01/10/2018,2
-117,-100,130,190,154,220,50,3654,951,01/10/2018,3
149,160,478,430,239,210,66,1755,562,01/10/2018,4
27,50,298,270,125,110,113,898,562,01/10/2018,5
225,240,598,550,257,230,84,1662,714,01/10/2018,6
26,60,298,240,125,90,113,898,775,01/10/2018,8
120,120,367,290,154,120,50,1132,702,01/10/2018,9
114,130,298,240,122,90,39,789,702,01/10/2018,10
224,130,598,290,257,110,84,1662,702,01/10/2018,11
149,80,478,230,239,110,66,1755,775,01/10/2018,12
-363,-170,21,0,255,110,96,7058,702,01/10/2018,13
-2,30,77,100,34,40,12,240,775,01/10/2018,2
7,50,68,90,31,30,9,1000,775,01/10/2018,3
32,30,43,30,0,0,0,430,702,01/10/2018,4
14,20,52,30,21,10,5,846,702,01/10/2018,5
17,30,58,40,23,10,6,800,702,01/10/2018,6
17,30,61,40,25,10,7,820,971,01/10/2018,8
73,90,205,160,90,60,29,572,971,01/10/2018,9
16,20,53,20,21,0,5,480,541,01/10/2018,11
64,50,205,90,82,30,27,788,971,01/10/2018,12
76,50,218,100,91,40,28,656,971,01/10/2018,13
-5,50,122,170,51,70,46,503,971,01/10/2018,1
21,90,144,210,60,80,19,463,971,01/10/2018,2
29,80,107,150,43,50,13,419,971,01/10/2018,3
12,40,120,100,54,40,20,404,503,01/10/2018,4
27,60,123,100,52,30,17,405,971,01/10/2018,5
91,110,322,290,161,140,45,1267,503,01/10/2018,6
115,130,313,250,125,90,41,1119,206,01/10/2018,8
47,60,119,90,48,30,13,829,425,01/10/2018,9
57,40,159,70,60,20,18,329,206,01/10/2018,11
31,30,113,50,46,20,14,449,360,01/10/2018,12
0,10,144,60,60,20,54,606,206,01/10/2018,13
56,110,167,230,68,90,21,438,206,01/10/2018,2
17,100,230,330,96,140,87,683,425,01/10/2018,3
10,20,51,30,22,10,7,573,206,01/10/2018,4
16,50,126,110,56,40,21,385,253,01/10/2018,5
48,80,174,150,80,60,24,1055,253,01/10/2018,6
70,60,200,160,88,70,29,561,719,01/11/2018,13
107,100,363,330,181,170,50,1283,970,01/11/2018,8
-4,10,125,110,52,40,47,509,303,01/11/2018,9
32,40,138,120,59,50,19,411,720,01/11/2018,10
15,20,124,100,55,40,20,410,719,01/11/2018,11
29,30,125,100,57,40,17,1042,719,01/11/2018,12
58,100,189,240,75,90,24,659,303,01/11/2018,6
48,70,123,150,50,60,14,589,303,01/11/2018,5
84,80,198,190,81,80,22,984,970,01/11/2018,3
128,130,290,280,118,110,33,930,970,01/11/2018,1
27,40,92,90,40,30,13,536,970,01/11/2018,2
127,110,290,260,118,110,33,930,312,01/11/2018,8
27,30,92,80,40,30,13,536,773,01/11/2018,9
84,80,198,180,81,70,22,984,630,01/11/2018,10
48,40,123,100,50,40,14,589,847,01/11/2018,11
59,50,189,150,75,60,24,659,630,01/11/2018,12
129,200,423,540,211,270,59,1778,847,01/11/2018,6
196,290,532,680,228,290,75,1691,224,01/11/2018,5
106,110,278,270,113,110,36,803,815,01/11/2018,3
139,140,412,400,173,170,57,1150,815,01/11/2018,2
196,180,532,490,228,210,75,1691,712,01/11/2018,8
107,100,278,250,113,100,36,803,712,01/11/2018,9
129,110,423,350,211,170,59,1778,712,01/11/2018,11
173,130,545,450,245,200,93,1784,319,01/11/2018,12
16,40,56,70,22,20,6,802,515,01/11/2018,5
31,40,43,50,0,0,0,387,712,01/11/2018,6
-3,10,23,20,10,0,3,596,641,01/11/2018,3
8,10,39,30,15,10,4,848,563,01/11/2018,1
5,20,64,60,29,20,8,1003,563,01/11/2018,2
-4,0,74,60,33,20,12,243,314,01/11/2018,13
-8,0,106,90,44,40,40,325,573,01/11/2018,8
-9,0,122,110,82,70,25,1804,573,01/11/2018,9
9,10,82,60,35,20,11,248,417,01/11/2018,11
-3,0,76,60,34,20,12,211,636,01/11/2018,12
51,80,132,160,54,60,15,885,314,01/11/2018,5
27,50,81,100,33,40,9,836,314,01/11/2018,6
38,40,150,140,69,60,21,1060,314,01/11/2018,3
38,40,184,180,82,80,31,601,573,01/11/2018,2
62,60,197,160,78,60,25,798,330,01/11/2018,11
89,70,245,200,102,80,31,666,419,01/11/2018,12
29,30,80,70,32,30,8,482,937,01/11/2018,8
30,40,88,80,36,30,10,862,614,01/11/2018,9
107,170,363,460,181,230,50,1283,440,01/11/2018,5
16,40,124,150,55,70,20,410,419,01/11/2018,6
33,50,138,130,59,50,19,411,330,01/11/2018,1
32,40,114,110,46,40,14,424,614,01/11/2018,2
-3,10,125,120,52,50,47,509,567,01/11/2018,3
33,20,120,90,49,40,15,454,262,01/11/2018,11
2,0,147,120,61,50,55,613,715,01/11/2018,12
48,50,141,130,53,50,16,321,920,01/11/2018,8
27,40,78,70,31,20,8,856,262,01/11/2018,9
45,70,164,200,75,90,23,1063,920,01/11/2018,5
11,30,52,60,22,20,7,570,715,01/11/2018,6
14,20,121,110,54,50,20,391,262,01/11/2018,1
16,30,224,220,94,90,85,694,262,01/11/2018,2
51,60,180,170,77,70,25,557,262,01/11/2018,3
51,60,132,130,54,50,15,885,959,01/11/2018,11
33,40,90,90,36,30,10,809,203,01/11/2018,13
38,30,184,130,82,60,31,601,860,01/11/2018,9
38,30,150,100,69,50,21,1060,475,01/11/2018,10
2,10,147,140,61,60,55,613,203,01/11/2018,5
26,40,124,120,53,50,17,380,860,01/11/2018,6
122,130,325,290,130,110,42,1134,203,01/11/2018,2
23,40,70,70,28,20,7,875,352,01/11/2018,11
28,40,78,80,31,30,8,856,561,01/11/2018,13
11,10,52,30,22,10,7,570,561,01/11/2018,8
13,10,121,80,54,40,20,391,407,01/11/2018,9
44,30,164,110,75,50,23,1063,954,01/11/2018,10
15,20,224,210,94,90,85,694,754,01/11/2018,5
51,60,180,170,77,70,25,557,561,01/11/2018,6
63,60,197,170,78,70,25,798,754,01/11/2018,2
89,90,245,220,102,90,31,666,772,01/11/2018,3
31,40,88,90,36,30,10,862,339,01/11/2018,11
29,40,80,80,32,30,8,482,351,01/11/2018,13
15,20,124,90,55,40,20,410,617,01/11/2018,9
-8,0,120,110,52,50,47,554,774,01/11/2018,5
108,120,363,350,181,170,50,1283,508,01/11/2018,7
324,300,454,400,75,60,24,-3287,978,01/11/2018,2
8,20,39,40,15,10,4,848,603,01/11/2018,11
32,30,43,40,0,0,0,387,603,01/11/2018,13
-4,0,74,50,33,20,12,243,603,01/11/2018,9
-8,10,106,100,44,40,40,325,603,01/11/2018,5
-3,0,76,70,34,30,12,211,603,01/11/2018,7
20,30,109,90,43,30,14,452,603,01/11/2018,2
30,40,113,100,46,40,14,316,603,01/11/2018,1
84,90,198,200,81,80,22,984,518,01/11/2018,11
127,130,290,290,118,120,33,930,315,01/11/2018,12
47,50,123,120,50,50,14,589,718,01/11/2018,13
204,140,576,420,245,180,93,1704,631,01/11/2018,9
-156,-120,160,110,225,160,69,4742,914,01/11/2018,10
-202,-190,61,50,121,110,109,3385,347,01/11/2018,5
381,390,675,660,211,200,59,933,646,01/11/2018,7
236,230,623,560,249,220,87,2580,347,01/11/2018,2
44,60,115,130,47,50,13,834,225,01/11/2018,2
28,50,78,90,31,30,8,856,504,01/11/2018,3
85,80,231,210,101,90,33,552,337,01/11/2018,8
38,40,184,170,82,70,31,601,337,01/11/2018,9
1,10,147,110,61,40,55,-906,504,01/11/2018,4
49,30,141,100,53,40,16,321,225,01/11/2018,5
34,30,120,90,49,30,15,454,225,01/11/2018,6
20,30,109,120,43,50,14,452,505,01/11/2018,2
-8,10,122,140,82,90,25,1804,505,01/11/2018,3
9,10,39,30,15,10,4,848,505,01/11/2018,8
5,10,64,50,29,20,8,1003,505,01/11/2018,9
-4,-10,76,50,34,20,12,-522,505,01/11/2018,4
-7,0,106,80,44,30,40,325,505,01/11/2018,5
8,20,82,60,35,20,11,248,505,01/11/2018,6
71,90,200,230,88,100,29,561,918,01/11/2018,2
30,40,88,100,36,40,10,862,580,01/11/2018,3
13,20,121,110,54,50,20,391,918,01/11/2018,8
15,20,224,200,94,80,85,694,580,01/11/2018,9
89,60,245,180,102,80,31,-2003,918,01/11/2018,4
29,30,80,60,32,20,8,482,918,01/11/2018,5
62,40,197,150,78,60,25,798,918,01/11/2018,6
174,230,490,580,225,260,69,1272,956,01/11/2018,2
26,40,92,100,40,40,13,536,915,01/11/2018,3
32,40,138,120,59,50,19,411,713,01/11/2018,8
31,30,114,100,46,40,14,424,936,01/11/2018,9
59,40,189,140,75,50,24,-1050,817,01/11/2018,4
127,100,290,220,118,90,33,930,409,01/11/2018,5
48,40,123,90,50,30,14,589,210,01/11/2018,6
30,30,113,100,46,40,14,316,801,01/11/2018,8
20,30,109,100,43,40,14,452,435,01/11/2018,9
-8,0,122,110,82,70,25,1804,801,01/11/2018,10
-7,-10,106,70,44,30,40,325,435,01/11/2018,11
9,10,82,50,35,20,11,248,435,01/11/2018,12
-3,0,76,50,34,20,12,211,801,01/11/2018,13
39,50,150,170,69,80,21,1060,801,01/11/2018,1
27,50,124,140,53,60,17,380,435,01/11/2018,2
38,60,184,210,82,90,31,601,801,01/11/2018,3
27,30,81,70,33,30,9,836,435,01/11/2018,4
85,90,231,220,101,90,33,552,435,01/11/2018,5
52,50,132,120,54,50,15,885,435,01/11/2018,6
84,80,198,180,81,70,22,984,213,01/11/2018,8
174,160,490,450,225,210,69,1272,213,01/11/2018,9
27,30,92,80,40,30,13,536,707,01/11/2018,10
128,110,290,210,118,80,33,930,213,01/11/2018,11
47,40,123,80,50,30,14,589,650,01/11/2018,12
59,40,189,130,75,50,24,659,650,01/11/2018,13
-56,-50,116,130,113,130,36,2758,619,01/11/2018,1
235,310,623,740,249,290,87,2580,951,01/11/2018,2
-127,-130,146,170,173,200,57,3909,909,01/11/2018,3
129,140,423,410,211,200,59,1778,559,01/11/2018,4
26,40,289,280,121,110,109,912,818,01/11/2018,5
197,190,532,510,228,220,75,1691,707,01/11/2018,6
26,20,289,260,121,110,109,912,775,01/11/2018,8
138,130,412,380,173,160,57,1150,702,01/11/2018,9
107,100,278,250,113,100,36,803,702,01/11/2018,10
196,140,532,380,228,160,75,1691,702,01/11/2018,11
128,80,423,300,211,150,59,1778,702,01/11/2018,12
-340,-280,32,0,245,180,93,7653,702,01/11/2018,13
-4,10,74,80,33,30,12,243,775,01/11/2018,2
5,20,64,70,29,30,8,1003,775,01/11/2018,3
31,30,43,40,0,0,0,387,775,01/11/2018,4
9,10,39,30,15,10,4,848,775,01/11/2018,5
17,20,56,50,22,20,6,802,775,01/11/2018,6
19,20,63,50,25,20,7,823,503,01/11/2018,8
70,70,200,180,88,80,29,561,971,01/11/2018,9
28,30,80,50,32,20,8,482,541,01/11/2018,11
62,50,197,140,78,50,25,798,971,01/11/2018,12
89,70,245,170,102,70,31,666,971,01/11/2018,13
-4,10,125,140,52,60,47,509,541,01/11/2018,1
14,40,128,150,53,60,17,470,971,01/11/2018,2
32,50,114,130,46,50,14,424,503,01/11/2018,3
16,30,124,120,55,50,20,410,541,01/11/2018,4
33,50,138,130,59,50,19,411,503,01/11/2018,5
108,120,363,350,181,170,50,1283,503,01/11/2018,6
122,120,325,300,130,120,42,1134,206,01/11/2018,8
44,40,115,100,47,40,13,834,509,01/11/2018,9
49,50,141,100,53,30,16,321,425,01/11/2018,11
34,30,120,80,49,30,15,454,206,01/11/2018,12
1,0,147,100,61,40,55,613,206,01/11/2018,13
50,70,156,180,63,70,20,446,425,01/11/2018,2
16,40,224,260,94,110,85,694,253,01/11/2018,3
11,20,52,50,22,20,7,570,253,01/11/2018,4
13,20,121,110,54,50,20,391,425,01/11/2018,5
45,40,164,150,75,70,23,1063,206,01/11/2018,6
6,10,103,80,46,30,17,422,303,01/12/2018,11
26,20,116,90,53,40,16,1054,303,01/12/2018,12
66,60,185,150,81,60,26,551,719,01/12/2018,13
87,80,306,280,153,140,42,1319,303,01/12/2018,8
-6,0,112,100,47,40,42,521,970,01/12/2018,9
29,30,127,110,54,50,17,424,303,01/12/2018,10
53,90,133,170,54,60,15,601,970,01/12/2018,5
47,80,168,210,67,80,22,677,970,01/12/2018,6
88,90,210,200,86,80,24,1003,720,01/12/2018,3
134,130,302,290,123,120,34,959,719,01/12/2018,1
29,30,99,90,43,40,14,531,970,01/12/2018,2
53,50,133,110,54,40,15,601,309,01/12/2018,11
47,40,168,130,67,50,22,677,630,01/12/2018,12
133,130,302,280,123,110,34,959,309,01/12/2018,8
29,30,99,90,43,40,14,531,773,01/12/2018,9
88,80,210,190,86,80,24,1003,630,01/12/2018,10
216,320,576,730,247,310,81,1744,815,01/12/2018,5
157,240,501,640,250,320,70,1820,630,01/12/2018,6
122,130,312,300,127,120,40,830,630,01/12/2018,3
194,190,534,520,224,220,73,1191,847,01/12/2018,2
156,120,501,410,250,210,70,1820,641,01/12/2018,11
216,170,654,540,294,240,111,1838,641,01/12/2018,12
216,200,576,530,247,230,81,1744,641,01/12/2018,8
123,120,312,290,127,120,40,830,319,01/12/2018,9
17,40,58,70,23,20,6,807,515,01/12/2018,5
32,40,43,50,0,0,0,344,641,01/12/2018,6
-1,10,24,20,10,0,3,594,319,01/12/2018,3
10,20,41,40,16,10,4,851,641,01/12/2018,1
8,10,69,60,31,30,9,1009,563,01/12/2018,2
11,10,89,70,38,30,12,256,573,01/12/2018,11
-16,-10,45,30,20,10,7,218,573,01/12/2018,12
2,0,88,70,39,30,14,250,636,01/12/2018,13
-5,0,118,100,49,40,44,335,417,01/12/2018,8
16,20,160,140,92,80,28,1898,573,01/12/2018,9
48,70,123,150,50,60,14,898,314,01/12/2018,5
27,50,77,90,31,30,8,844,314,01/12/2018,6
36,40,139,130,63,60,19,1075,816,01/12/2018,3
26,40,153,150,68,60,25,619,573,01/12/2018,2
72,70,221,180,88,70,29,817,513,01/12/2018,11
121,90,320,260,134,110,41,690,740,01/12/2018,12
25,30,73,60,29,20,8,490,937,01/12/2018,8
29,30,82,70,33,30,9,870,330,01/12/2018,9
87,140,306,390,153,190,42,1319,740,01/12/2018,5
6,40,103,130,46,50,17,422,740,01/12/2018,6
29,40,127,120,54,50,17,424,513,01/12/2018,1
24,20,101,90,41,40,13,435,614,01/12/2018,2
-6,10,112,110,47,40,42,521,419,01/12/2018,3
28,20,106,80,43,30,13,466,262,01/12/2018,11
-3,0,131,100,55,40,49,627,920,01/12/2018,12
30,30,107,90,41,30,12,320,920,01/12/2018,8
30,30,85,70,34,30,9,863,715,01/12/2018,9
50,80,176,220,80,100,24,1079,715,01/12/2018,5
13,30,56,70,24,30,7,567,262,01/12/2018,6
22,30,145,140,65,60,24,403,715,01/12/2018,1
20,30,250,240,105,100,95,716,715,01/12/2018,2
57,70,195,190,83,80,27,575,715,01/12/2018,3
47,50,123,120,50,50,14,898,860,01/12/2018,11
28,40,82,80,33,30,9,818,959,01/12/2018,13
27,20,153,110,68,50,25,619,475,01/12/2018,9
36,40,139,100,63,40,19,1075,475,01/12/2018,10
-2,10,131,120,55,50,49,627,475,01/12/2018,5
21,40,114,110,49,40,16,392,959,01/12/2018,6
105,110,289,260,115,100,37,1166,203,01/12/2018,2
26,30,75,70,30,30,8,882,813,01/12/2018,11
30,40,85,80,34,30,9,863,863,01/12/2018,13
12,20,56,40,24,10,7,567,772,01/12/2018,8
23,20,145,100,65,40,24,403,954,01/12/2018,9
50,30,176,120,80,60,24,1079,561,01/12/2018,10
21,30,250,240,105,100,95,716,305,01/12/2018,5
58,70,195,190,83,80,27,575,407,01/12/2018,6
73,80,221,190,88,70,29,817,754,01/12/2018,2
122,110,320,280,134,120,41,690,813,01/12/2018,3
29,40,82,80,33,30,9,870,617,01/12/2018,11
25,30,73,70,29,30,8,490,857,01/12/2018,13
7,10,103,70,46,30,17,422,508,01/12/2018,9
-20,-10,99,90,47,40,42,571,339,01/12/2018,5
87,80,306,290,153,150,42,1319,351,01/12/2018,7
390,360,510,450,67,60,22,-3534,351,01/12/2018,2
